2025-12-29 15:31:27 | INFO     | strategies.bond_strategy | ============================================================
2025-12-30 20:23:18 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.9% from $0.9590
2025-12-30 20:23:18 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.9% loss
2025-12-30 20:23:18 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9835
2025-12-30 20:23:18 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.3% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 45.3300 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 25.2000 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 47.4% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 37.2100 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 26.0900 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 48.7% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 20.1400 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.4% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 18.5100 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 47.8% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 15.2100 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.4% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 14.0600 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 10.0000 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.3% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 7.9800 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 47.9% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 7.8000 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:23:18 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 5.3000 @ $0.5000
2025-12-30 20:23:18 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.3% from $0.9865
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.3% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9850
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.4% from $0.9500
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.4% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9850
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 48.7% from $0.9755
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 48.7% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.4% from $0.9880
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.4% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.8% from $0.9575
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.8% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.4% from $0.9885
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.4% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9840
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.3% from $0.9860
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.3% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.9% from $0.9590
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.9% loss
2025-12-30 20:23:21 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9835
2025-12-30 20:23:21 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
